,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
train_g,1.2949957847595215,1.2686283588409424,1.2598390579223633,1.2602370977401733,1.2607343196868896,1.259320855140686,1.258137822151184,1.2573539018630981,1.2568488121032715,1.2565653324127197,1.2560482025146484,1.255264401435852,1.2544769048690796,1.2540274858474731,1.2539650201797485,1.2543582916259766,1.2550305128097534,1.2556450366973877,1.2565176486968994,1.2575854063034058,1.258629560470581,1.2591476440429688,1.2587487697601318,1.2575347423553467,1.2554033994674683,1.2514714002609253,1.2450127601623535,1.2345658540725708,1.2181065082550049,1.1921203136444092,1.147106647491455,1.0930148363113403,1.0281444787979126,0.9678035974502563,0.915343165397644,0.8594554662704468,0.8018761873245239,0.7469582557678223,0.7085011005401611,0.6942726373672485,0.6916186809539795,0.6854636073112488,0.6679061055183411,0.644432544708252,0.6233905553817749,0.607972264289856,0.5998470783233643,0.592678964138031,0.5806323289871216,0.5640102624893188,0.5456119775772095,0.5281977653503418,0.5134991407394409,0.5022163391113281,0.4940503239631653,0.48904818296432495,0.4880446791648865,0.4915534257888794,0.49854618310928345,0.5067304372787476,0.5139645934104919,0.5191693305969238,0.5228350162506104,0.5267156362533569,0.5323331952095032,0.538494884967804,0.5441581010818481,0.5480906367301941,0.5504113435745239,0.5524613261222839,0.5562081336975098,0.5619099736213684,0.5684590339660645,0.5779059529304504,0.5851930975914001,0.592205822467804,0.5989459753036499,0.6049431562423706,0.610141396522522,0.6143150329589844,0.6179276704788208,0.6211565136909485,0.6240024566650391,0.6256505250930786,0.6255261898040771,0.6245661973953247,0.6231440901756287,0.6209390163421631,0.6175510287284851,0.6134971976280212,0.6089869737625122,0.6032612323760986,0.5969682931900024,0.5908071994781494,0.584741473197937,0.5774931311607361,0.5713814496994019,0.5674053430557251,0.5623850226402283,0.5556462407112122,0.5490163564682007,0.5445995330810547,0.5397979617118835,0.5339535474777222,0.5287812352180481,0.5259041786193848,0.5226835608482361,0.5186449289321899,0.5169862508773804,0.517762303352356,0.5179407596588135,0.5170625448226929,0.516768217086792
train_d,0.25000420212745667,0.25001680850982666,0.24999237060546875,0.24997664988040924,0.2499648928642273,0.24993741512298584,0.2498938888311386,0.2498340904712677,0.24974632263183594,0.2496180683374405,0.2494315803050995,0.24918630719184875,0.24884121119976044,0.2483712136745453,0.24772605299949646,0.24685771763324738,0.24586701393127441,0.24441713094711304,0.24250295758247375,0.24017678201198578,0.23731720447540283,0.23396766185760498,0.23008568584918976,0.22552016377449036,0.220190167427063,0.21397651731967926,0.206877201795578,0.1990436613559723,0.1906907558441162,0.18352559208869934,0.18403935432434082,0.19111588597297668,0.20977787673473358,0.23648875951766968,0.2599238455295563,0.2804711163043976,0.2963702380657196,0.309906005859375,0.3227663040161133,0.3351372480392456,0.34564658999443054,0.3509189188480377,0.3550591766834259,0.3566189706325531,0.35682499408721924,0.3564477264881134,0.35810673236846924,0.3596687912940979,0.3600199818611145,0.35813814401626587,0.3547932207584381,0.3501743972301483,0.34429991245269775,0.33650484681129456,0.32933181524276733,0.3224155604839325,0.3174727261066437,0.3125544488430023,0.3076160252094269,0.30266401171684265,0.29772940278053284,0.29284656047821045,0.2880612015724182,0.2832987606525421,0.2767149806022644,0.27199774980545044,0.2687258720397949,0.2657128572463989,0.26305079460144043,0.26073724031448364,0.25868934392929077,0.25690630078315735,0.25551262497901917,0.25291770696640015,0.2518005967140198,0.25134605169296265,0.2512686252593994,0.25143739581108093,0.25172874331474304,0.25211310386657715,0.25239524245262146,0.2527019679546356,0.2528628706932068,0.25296878814697266,0.25298553705215454,0.25318416953086853,0.25342094898223877,0.2535814046859741,0.25359976291656494,0.2535470724105835,0.25339052081108093,0.2529992461204529,0.25260069966316223,0.2523864209651947,0.25198549032211304,0.25181007385253906,0.251539945602417,0.2509429156780243,0.2505059242248535,0.2502444386482239,0.2501070201396942,0.25009965896606445,0.25008368492126465,0.2500731945037842,0.2500784993171692,0.2500758767127991,0.25006020069122314,0.25004181265830994,0.2500866651535034,0.25010859966278076,0.25011032819747925,0.25011754035949707,0.25012829899787903
