,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
train_g,1.1136806011199951,1.0869485139846802,1.0787084102630615,1.0787407159805298,1.0790716409683228,1.0782958269119263,1.0772764682769775,1.0763139724731445,1.075638771057129,1.0753986835479736,1.0749778747558594,1.0743016004562378,1.073514699935913,1.0728791952133179,1.07282292842865,1.0733768939971924,1.0743025541305542,1.0752712488174438,1.0765957832336426,1.0783166885375977,1.0804154872894287,1.082621455192566,1.084821105003357,1.0870943069458008,1.0894092321395874,1.0916469097137451,1.0935912132263184,1.092498779296875,1.0812642574310303,1.0528137683868408,1.0196948051452637,0.98288494348526,0.9489166140556335,0.924859881401062,0.913493812084198,0.9128535389900208,0.9186801910400391,0.9266730546951294,0.9270269274711609,0.9097597599029541,0.8961101174354553,0.8796141147613525,0.8674591779708862,0.8512195944786072,0.8423100113868713,0.8340095281600952,0.8180801272392273,0.8012878894805908,0.8003830909729004,0.7980395555496216,0.795662522315979,0.793976902961731,0.793000340461731
train_d,0.25000399351119995,0.25001636147499084,0.24999114871025085,0.24997402727603912,0.24996072053909302,0.24993087351322174,0.24988174438476562,0.2498118281364441,0.24971076846122742,0.24956649541854858,0.24937114119529724,0.24910679459571838,0.24873796105384827,0.24822932481765747,0.24755340814590454,0.24664653837680817,0.24560245871543884,0.24410586059093475,0.24213767051696777,0.23969152569770813,0.23666442930698395,0.2331528663635254,0.2290745973587036,0.22432462871074677,0.21883448958396912,0.2126999944448471,0.20600254833698273,0.2000897228717804,0.19835172593593597,0.20531383156776428,0.2148231565952301,0.2263619601726532,0.2383471429347992,0.24917204678058624,0.26060545444488525,0.2721327841281891,0.28147947788238525,0.28424072265625,0.2847977578639984,0.2897928059101105,0.2891646921634674,0.28578197956085205,0.2802106738090515,0.27789798378944397,0.27297043800354004,0.2671968340873718,0.26622745394706726,0.27046748995780945,0.2669522762298584,0.2649160325527191,0.26268863677978516,0.2614874541759491,0.2604292631149292
