,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
train_g,0.4810504615306854,0.45441731810569763,0.4460451900959015,0.44584542512893677,0.4466020464897156,0.44590193033218384,0.44463488459587097,0.4435200095176697,0.4430919587612152,0.44271010160446167,0.44221431016921997,0.4415665566921234,0.4408820569515228,0.4405084252357483,0.44053560495376587,0.44109439849853516,0.44221392273902893,0.44312748312950134,0.44452357292175293,0.4464282989501953,0.4486747682094574,0.45107951760292053,0.4534280598163605,0.45591145753860474,0.45875170826911926,0.4621696472167969,0.4664168953895569,0.47132545709609985,0.4769287705421448,0.48299992084503174,0.4892592430114746,0.4958488941192627,0.5022377371788025,0.5043536424636841,0.4651150107383728,0.33809658885002136,0.28081730008125305,0.2685442268848419,0.25795429944992065,0.2482774704694748,0.2398904711008072,0.23490922152996063,0.23423819243907928,0.2337249368429184,0.23073162138462067,0.2245844304561615,0.21582019329071045,0.2058449238538742,0.195735365152359,0.1866188645362854,0.1793995499610901,0.19132009148597717,0.1833675652742386,0.17640508711338043,0.17819155752658844,0.18036366999149323,0.18248233199119568,0.18399998545646667,0.18525539338588715,0.18584395945072174,0.18575835227966309,0.18564513325691223,0.18644538521766663,0.18841369450092316,0.19117364287376404,0.1961110383272171
train_d,0.25000476837158203,0.250014990568161,0.2499902993440628,0.24997374415397644,0.2499607652425766,0.24993181228637695,0.24988380074501038,0.24981458485126495,0.2497134804725647,0.2495676577091217,0.24936309456825256,0.2490759789943695,0.24868012964725494,0.24813398718833923,0.24742567539215088,0.24652045965194702,0.2454456090927124,0.24399283528327942,0.242027148604393,0.23957210779190063,0.2365381419658661,0.23299898207187653,0.22891861200332642,0.2241283655166626,0.21853600442409515,0.21202880144119263,0.20448215305805206,0.19595494866371155,0.18639183044433594,0.1759868711233139,0.1650199294090271,0.15421195328235626,0.14429940283298492,0.13740479946136475,0.151345893740654,0.2380240559577942,0.3095099925994873,0.3434905409812927,0.3584913909435272,0.36740201711654663,0.37289032340049744,0.3752007782459259,0.3765137195587158,0.37710925936698914,0.37710854411125183,0.3783304989337921,0.3782893121242523,0.3774193823337555,0.3757292628288269,0.37331533432006836,0.37011390924453735,0.3539136052131653,0.35400453209877014,0.3558211922645569,0.3515164852142334,0.3464050590991974,0.3404688537120819,0.3343427777290344,0.32828599214553833,0.32257935404777527,0.31743574142456055,0.3126804828643799,0.3078711926937103,0.3030205965042114,0.298073947429657,0.2926786243915558
