,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
train_g,1.1136806011199951,1.085678219795227,1.0785949230194092,1.0796294212341309,1.0804202556610107,1.079539179801941,1.0770587921142578,1.0754643678665161,1.0744092464447021,1.0735821723937988,1.0726813077926636,1.071692943572998,1.0706733465194702,1.0700340270996094,1.070348858833313,1.07187020778656,1.074617624282837,1.0783623456954956,1.0824472904205322,1.087263822555542,1.0931205749511719,1.0983481407165527,1.1034563779830933,1.1091415882110596,1.1154799461364746,1.1222047805786133,1.1298061609268188,1.1379148960113525,1.1415469646453857,1.0889300107955933,1.0328840017318726,0.9825189113616943,0.9473938941955566,0.9103065133094788,0.8955748081207275,0.8980927467346191,0.9012976288795471,0.920626163482666,0.9244275093078613,0.9252539873123169,0.9135324954986572,0.8901477456092834,0.8700559139251709,0.8598780035972595,0.8434768319129944,0.8318285942077637,0.8289303779602051,0.8345808386802673,0.8388303518295288,0.8352019190788269,0.8343777060508728
train_d,0.25000399351119995,0.25003135204315186,0.2499881088733673,0.24996590614318848,0.24994704127311707,0.24989917874336243,0.24983367323875427,0.24976132810115814,0.24963203072547913,0.24945202469825745,0.2491820603609085,0.24877089262008667,0.24824795126914978,0.2474946677684784,0.24636802077293396,0.24479615688323975,0.24271535873413086,0.24012067914009094,0.23710209131240845,0.2330310344696045,0.2276860475540161,0.2217281460762024,0.21454621851444244,0.20588275790214539,0.19579057395458221,0.1844014823436737,0.17177104949951172,0.158486008644104,0.14681565761566162,0.165654256939888,0.19790047407150269,0.2265067994594574,0.24919556081295013,0.2724456787109375,0.2856617867946625,0.29859456419944763,0.3129541873931885,0.3191726505756378,0.32614344358444214,0.32617896795272827,0.3255332410335541,0.3289701044559479,0.32580211758613586,0.3150950074195862,0.30767497420310974,0.29773592948913574,0.2887153923511505,0.2783021032810211,0.2728532552719116,0.27084314823150635,0.26847153902053833
