,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
train_g,1.2949957847595215,1.2673540115356445,1.2597510814666748,1.2610905170440674,1.262097954750061,1.2605899572372437,1.258992314338684,1.257815957069397,1.257726788520813,1.2575221061706543,1.2571172714233398,1.2565803527832031,1.2560805082321167,1.255928635597229,1.255834698677063,1.256323218345642,1.257667899131775,1.259710669517517,1.2619483470916748,1.2648546695709229,1.268437147140503,1.2720119953155518,1.2763724327087402,1.2812588214874268,1.2864165306091309,1.2914621829986572,1.2962193489074707,1.29607093334198,1.257280707359314,1.1954126358032227,1.1401479244232178,1.0999605655670166,1.0872056484222412
train_d,0.25000420212745667,0.250031977891922,0.24998968839645386,0.2499694526195526,0.24995313584804535,0.24990887939929962,0.24982918798923492,0.24972566962242126,0.2495567798614502,0.24931767582893372,0.24895000457763672,0.24837535619735718,0.2475806474685669,0.24658316373825073,0.24513155221939087,0.2431425154209137,0.24053817987442017,0.23718973994255066,0.23316779732704163,0.22809842228889465,0.2219497263431549,0.21482963860034943,0.20621022582054138,0.19614291191101074,0.18472439050674438,0.1721293032169342,0.15868720412254333,0.14654451608657837,0.15588030219078064,0.18430829048156738,0.21639928221702576,0.24284686148166656,0.2636585235595703
