,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
train_g,1.1136806011199951,1.0867284536361694,1.0794057846069336,1.079898715019226,1.0807462930679321,1.0797628164291382,1.0770041942596436,1.0752232074737549,1.0740865468978882,1.0733165740966797,1.0726264715194702,1.0719330310821533,1.071262001991272,1.0708587169647217,1.0711445808410645,1.072482943534851,1.0749742984771729,1.0785534381866455,1.0825608968734741,1.087302327156067,1.0930805206298828,1.0984846353530884,1.1037557125091553,1.1097332239151,1.1166045665740967,1.1240980625152588,1.1329063177108765,1.1437439918518066,1.1553258895874023,1.1630802154541016,1.110971212387085,1.0382370948791504,0.9769973754882812,0.9325470924377441,0.9052773714065552,0.8889056444168091,0.8811343908309937
train_d,0.25000399351119995,0.25003117322921753,0.24998781085014343,0.24996569752693176,0.24994635581970215,0.24989628791809082,0.249830424785614,0.24975506961345673,0.24962909519672394,0.2494499236345291,0.24917781352996826,0.2487632930278778,0.2482348084449768,0.2474679946899414,0.246323361992836,0.24472559988498688,0.2426375150680542,0.24004292488098145,0.23702722787857056,0.232942134141922,0.2275855839252472,0.22152924537658691,0.2142784744501114,0.20553207397460938,0.195313960313797,0.18373914062976837,0.17075084149837494,0.15653496980667114,0.1422165185213089,0.1302393078804016,0.15080992877483368,0.19894087314605713,0.23989635705947876,0.2748386561870575,0.2933965027332306,0.3077012896537781,0.324305921792984
