,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
train_g,0.4810504615306854,0.47715291380882263,0.4752351939678192,0.4745037257671356,0.47417306900024414,0.4738307595252991,0.47319918870925903,0.4722057580947876,0.470929890871048,0.4695565104484558,0.46809735894203186,0.466651976108551,0.46525511145591736,0.4638804793357849,0.4626052975654602,0.46145206689834595,0.46042320132255554,0.459487646818161,0.4586537778377533,0.4580162763595581,0.4574742615222931,0.4570219814777374,0.45666173100471497,0.4563899040222168,0.45620518922805786,0.4560690224170685,0.4559772312641144,0.4558899700641632,0.45584288239479065,0.4558412432670593,0.4558790624141693,0.45599308609962463,0.45620396733283997
train_d,0.25000476837158203,0.24999523162841797,0.24999132752418518,0.24998413026332855,0.24997593462467194,0.24996760487556458,0.24995768070220947,0.2499445676803589,0.24992763996124268,0.24990713596343994,0.24988272786140442,0.24985337257385254,0.24981778860092163,0.24977317452430725,0.24972212314605713,0.24965941905975342,0.24957957863807678,0.24949458241462708,0.24940529465675354,0.24929994344711304,0.24917954206466675,0.24904221296310425,0.24888402223587036,0.24870234727859497,0.24849842488765717,0.24826309084892273,0.24800068140029907,0.24771520495414734,0.24738842248916626,0.24701370298862457,0.24659112095832825,0.24611002206802368,0.2455669641494751
