,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
train_g,0.4810504615306854,0.45462045073509216,0.4461970329284668,0.44589030742645264,0.4466439485549927,0.44594240188598633,0.44463902711868286,0.44348207116127014,0.4430367350578308,0.4426732063293457,0.44222787022590637,0.4416428804397583,0.4410076439380646,0.4406350553035736,0.4406447410583496,0.4411895275115967,0.44229090213775635,0.443187415599823,0.4445352256298065,0.446405291557312,0.4486466646194458,0.4510387182235718,0.4534209668636322,0.4559476375579834,0.4587996006011963,0.4621848464012146,0.4664340019226074,0.4713314473628998,0.47692596912384033,0.4830227196216583,0.48928573727607727,0.4958959221839905,0.5022794008255005,0.5044972896575928,0.46801507472991943,0.3390030264854431,0.28073400259017944,0.26845747232437134,0.25830134749412537,0.24865643680095673,0.24092881381511688,0.23561732470989227,0.23444025218486786,0.2336605340242386,0.230894535779953,0.22533993422985077,0.21734148263931274,0.20804910361766815,0.19839122891426086,0.18932309746742249,0.18177515268325806,0.18005195260047913,0.1754622459411621,0.17611165344715118,0.1778625249862671,0.1803329586982727,0.18250930309295654,0.18413951992988586,0.18475569784641266,0.18486258387565613,0.1845395416021347,0.18461808562278748,0.1858522742986679,0.1885238140821457,0.19224390387535095,0.19709062576293945,0.2032262682914734
train_d,0.25000476837158203,0.2500149607658386,0.24999020993709564,0.2499736249446869,0.24996058642864227,0.24993139505386353,0.24988314509391785,0.24981380999088287,0.24971260130405426,0.2495666742324829,0.24936127662658691,0.24907322227954865,0.2486763596534729,0.24812811613082886,0.2474188357591629,0.2465129792690277,0.24543899297714233,0.24399353563785553,0.24203276634216309,0.23957110941410065,0.23652413487434387,0.23298901319503784,0.22889074683189392,0.2240871787071228,0.21847441792488098,0.21196404099464417,0.20440244674682617,0.19586405158042908,0.18630078434944153,0.1758843958377838,0.16491174697875977,0.1541053205728531,0.14422175288200378,0.1372930258512497,0.149820476770401,0.23674508929252625,0.3093319833278656,0.3435828387737274,0.3588271141052246,0.36790525913238525,0.37372520565986633,0.376403272151947,0.3773152232170105,0.3779146373271942,0.3778766691684723,0.37879815697669983,0.3787955343723297,0.37790459394454956,0.3762834668159485,0.3739776313304901,0.37100905179977417,0.36279356479644775,0.360797643661499,0.3563072085380554,0.35196495056152344,0.34697267413139343,0.341429203748703,0.3354216516017914,0.3296482264995575,0.3240513801574707,0.3187462389469147,0.313601553440094,0.3084064722061157,0.30328938364982605,0.29807430505752563,0.29263895750045776,0.2872265577316284
