,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
train_g,1.2949957847595215,1.2688288688659668,1.2600038051605225,1.2602524757385254,1.260812759399414,1.2593857049942017,1.2581275701522827,1.2573308944702148,1.2567859888076782,1.25644850730896,1.2559840679168701,1.2553516626358032,1.254696249961853,1.2542788982391357,1.254233479499817,1.2546122074127197,1.2553343772888184,1.256061315536499,1.257151484489441,1.2585045099258423,1.2600632905960083,1.261672854423523,1.2629762887954712,1.2639594078063965,1.2644158601760864,1.2642529010772705,1.2630375623703003,1.2592159509658813,1.2484990358352661,1.2200384140014648,1.1736938953399658,1.12684965133667,1.0908987522125244,1.0786185264587402
train_d,0.25000420212745667,0.2500167489051819,0.24999232590198517,0.24997660517692566,0.24996477365493774,0.24993713200092316,0.24989324808120728,0.2498333901166916,0.24974533915519714,0.24961724877357483,0.24943000078201294,0.24918493628501892,0.24884136021137238,0.24837106466293335,0.24772703647613525,0.24686667323112488,0.24587543308734894,0.24445298314094543,0.24256226420402527,0.24023497104644775,0.23738691210746765,0.23400551080703735,0.23008546233177185,0.22547869384288788,0.22015565633773804,0.2139444351196289,0.2069111317396164,0.19916914403438568,0.1922350823879242,0.19171768426895142,0.200260728597641,0.21201734244823456,0.22654005885124207,0.2404196709394455
