,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
train_g,1.1136806011199951,1.0871528387069702,1.0788475275039673,1.0787920951843262,1.0791314840316772,1.078321933746338,1.077255368232727,1.0762592554092407,1.0755735635757446,1.0753531455993652,1.0749857425689697,1.0743786096572876,1.0736571550369263,1.0730286836624146,1.0729418992996216,1.0734556913375854,1.0743516683578491,1.075303554534912,1.0766021013259888,1.0783135890960693,1.0804152488708496,1.0826671123504639,1.0849360227584839,1.0873326063156128,1.0898257493972778,1.0923100709915161,1.094698429107666,1.0955376625061035,1.0882583856582642,1.062890887260437,1.0301706790924072,0.9936656951904297,0.9580481052398682,0.9301618933677673,0.9123210310935974,0.9081019163131714,0.9168218970298767,0.929326593875885,0.9269962310791016,0.9236938953399658,0.914671778678894,0.8946737051010132,0.879595935344696,0.8657330274581909,0.8526856899261475,0.8474940657615662,0.8476881980895996,0.8405329585075378,0.8321101069450378,0.8145486116409302,0.8035686016082764,0.8050536513328552,0.8053529262542725,0.8082714676856995,0.8136561512947083,0.8195410370826721,0.8257219195365906,0.8289417028427124,0.8320127725601196,0.832440972328186,0.8286352157592773,0.8240811228752136,0.8248299956321716,0.8236312866210938,0.8180041909217834,0.8016369342803955,0.7962049841880798,0.7836286425590515,0.7844567894935608,0.7820315957069397,0.7905858755111694,0.7845250964164734,0.7909422516822815,0.8167246580123901,0.8290848731994629,0.817727267742157,0.8058544993400574
train_d,0.25000399351119995,0.25001633167266846,0.24999108910560608,0.24997401237487793,0.24996072053909302,0.24993079900741577,0.24988141655921936,0.24981160461902618,0.24971090257167816,0.24956703186035156,0.24937209486961365,0.24910753965377808,0.2487379014492035,0.24822954833507538,0.24755364656448364,0.2466469705104828,0.24560342729091644,0.2441108226776123,0.24215343594551086,0.2397119104862213,0.23668693006038666,0.2331671565771103,0.2290824055671692,0.22430703043937683,0.2187768518924713,0.21254658699035645,0.20566123723983765,0.19885650277137756,0.1952754557132721,0.20055866241455078,0.21050399541854858,0.22249442338943481,0.23555904626846313,0.24735617637634277,0.25977200269699097,0.2730405926704407,0.28321853280067444,0.2864220440387726,0.29107236862182617,0.29554539918899536,0.2960920035839081,0.2985953390598297,0.29349285364151,0.2879125475883484,0.28032901883125305,0.2689434885978699,0.2598227262496948,0.2571696937084198,0.25576359033584595,0.2592061161994934,0.26053500175476074,0.25699812173843384,0.2560712397098541,0.25478658080101013,0.2538599371910095,0.2521415948867798,0.24903814494609833,0.24627786874771118,0.24312260746955872,0.2409999668598175,0.23944801092147827,0.23754630982875824,0.23378890752792358,0.23256775736808777,0.23198555409908295,0.23250779509544373,0.22979730367660522,0.229884535074234,0.2261114865541458,0.22409915924072266,0.22211837768554688,0.22344356775283813,0.22234228253364563,0.21789434552192688,0.21671831607818604,0.22154761850833893,0.22785642743110657
