,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164
train_g,1.2949957847595215,1.2824969291687012,1.2795093059539795,1.2777020931243896,1.2753288745880127,1.2718827724456787,1.2680131196975708,1.2642462253570557,1.261306881904602,1.2590432167053223,1.2574557065963745,1.2565070390701294,1.2561249732971191,1.2562451362609863,1.2568992376327515,1.2578178644180298,1.2582530975341797,1.2587921619415283,1.2601197957992554,1.2622535228729248,1.2647441625595093,1.2674195766448975,1.270285725593567,1.2734591960906982,1.2769697904586792,1.2810367345809937,1.2857251167297363,1.2913521528244019,1.2973772287368774,1.303638219833374,1.3109955787658691,1.3197734355926514,1.3316864967346191,1.3461178541183472,1.3635063171386719,1.3835113048553467,1.405562400817871,1.4288675785064697,1.4526872634887695,1.4764662981033325,1.500084638595581,1.5232555866241455,1.545881986618042,1.5678682327270508,1.5891574621200562,1.6097941398620605,1.629807472229004,1.6491960287094116,1.667952537536621,1.6861441135406494,1.7037713527679443,1.7207996845245361,1.7371927499771118,1.752915382385254,1.7679481506347656,1.7822834253311157,1.7959182262420654,1.8090734481811523,1.8218457698822021,1.833875060081482,1.8451740741729736,1.855762243270874,1.865659475326538,1.8749020099639893,1.8835276365280151,1.891570806503296,1.8990674018859863,1.906055212020874,1.912576675415039,1.9186718463897705,1.9243690967559814,1.9297349452972412,1.9348180294036865,1.939563512802124,1.9439940452575684,1.9481302499771118,1.951986312866211,1.955574870109558,1.9589064121246338,1.9620046615600586,1.9648582935333252,1.9674673080444336,1.969840407371521,1.9719864130020142,1.9739265441894531,1.9756851196289062,1.9772772789001465,1.9787155389785767,1.9800059795379639,1.981155514717102,1.9821830987930298,1.9830992221832275,1.9839153289794922,1.9846351146697998,1.9852659702301025,1.985809564590454,1.9862697124481201,1.9866554737091064,1.9869730472564697,1.9872193336486816,1.987386703491211,1.9874682426452637,1.9874634742736816,1.9873734712600708,1.9872044324874878,1.9869520664215088,1.98661470413208,1.986196756362915,1.985711693763733,1.9851574897766113,1.9845364093780518,1.983840823173523,1.983055830001831,1.9821542501449585,1.9810998439788818,1.9798640012741089,1.9784197807312012,1.976741909980774,1.9748048782348633,1.972593069076538,1.9700982570648193,1.9673104286193848,1.964227557182312,1.9608418941497803,1.9571207761764526,1.9530353546142578,1.9485526084899902,1.9436372518539429,1.938265323638916,1.9319746494293213,1.827089548110962,1.699141263961792,1.6001229286193848,1.5561120510101318,1.5513055324554443,1.486131191253662,1.3831820487976074,1.3514680862426758,1.3235551118850708,1.2899504899978638,1.2100359201431274,1.1776108741760254,1.166990876197815,1.1757954359054565,1.15885591506958,1.1599723100662231,1.1311054229736328,1.0828403234481812,1.0931497812271118,1.074168086051941,1.0709171295166016,1.0728204250335693,1.0071452856063843,0.9949389696121216,0.9705839157104492,0.9482680559158325,0.9145989418029785,0.9198430180549622,0.8864516019821167,0.8523579239845276,0.8412474393844604,0.8408229351043701,0.8305004239082336,0.7938022613525391,0.7865065932273865
train_d,0.25000420212745667,0.25001490116119385,0.249988853931427,0.24997183680534363,0.2499580681324005,0.24992486834526062,0.2498645931482315,0.2497774064540863,0.24965421855449677,0.24948230385780334,0.24925366044044495,0.24892500042915344,0.24845406413078308,0.2478015422821045,0.24694284796714783,0.24590936303138733,0.24457786977291107,0.24290257692337036,0.2408258616924286,0.23833969235420227,0.23528823256492615,0.2316756546497345,0.2273877114057541,0.22224783897399902,0.21614791452884674,0.20897865295410156,0.20065385103225708,0.19110214710235596,0.18058618903160095,0.16935184597969055,0.15753114223480225,0.1455855518579483,0.1333383321762085,0.12135341763496399,0.10970191657543182,0.09856769442558289,0.08814902603626251,0.07863418757915497,0.07012338936328888,0.06263235956430435,0.05606963112950325,0.05039852485060692,0.04558711498975754,0.041520942002534866,0.037736911326646805,0.033976905047893524,0.030115269124507904,0.026261642575263977,0.022911611944437027,0.020117202773690224,0.017709381878376007,0.015614628791809082,0.013760415837168694,0.012115438468754292,0.010654639452695847,0.009361425414681435,0.008215630427002907,0.007187490351498127,0.006261343136429787,0.005449272692203522,0.004739351104944944,0.0041236188262701035,0.0036172091495245695,0.0031442989129573107,0.00270294351503253,0.0023417051415890455,0.0020319775212556124,0.0017635421827435493,0.0015306832501664758,0.0013286643661558628,0.001153398072347045,0.001000401214696467,0.0008663012995384634,0.0007503046072088182,0.0006499706651084125,0.0005631829844787717,0.0004881078493781388,0.0004231599159538746,0.00036696603638119996,0.00031811464577913284,0.0002758190967142582,0.00023924077686388046,0.00020759968901984394,0.00018022289441432804,0.00015652872389182448,0.00013601634418591857,0.00011825263209175318,0.00010286418546456844,8.952841017162427e-05,7.796608406351879e-05,6.793730426579714e-05,5.923421849729493e-05,5.16782674822025e-05,4.511465522227809e-05,3.9410158933606e-05,3.4449778468115255e-05,3.0134253393043764e-05,2.6377791073173285e-05,2.310674790351186e-05,2.02568517124746e-05,1.77729016286321e-05,1.5607116438332014e-05,1.3718216905544978e-05,1.2070445336576086e-05,1.063239778886782e-05,9.37726963456953e-06,8.281397640530486e-06,7.324641956074629e-06,6.489002771559171e-06,5.759136001870502e-06,5.1220590648881625e-06,4.565657036437187e-06,4.0800273382046726e-06,3.655810814962024e-06,3.285344291725778e-06,2.9616790016007144e-06,2.679802491911687e-06,2.433170720905764e-06,2.2179037841851823e-06,2.0293568923079874e-06,1.864772002591053e-06,1.7210456917382544e-06,1.5944107190080103e-06,1.484057179368392e-06,1.3884109648643062e-06,1.3024126701566274e-06,1.229355461873638e-06,1.1698919024638599e-06,1.134079639086849e-06,2.140839114872506e-06,0.04545941203832626,0.10997341573238373,0.14594663679599762,0.1704512983560562,0.1702856421470642,0.1989244818687439,0.24403172731399536,0.25990796089172363,0.2700073719024658,0.2791637182235718,0.31831005215644836,0.3154694437980652,0.3213748037815094,0.31756842136383057,0.3212987184524536,0.3200182318687439,0.3299843966960907,0.34992915391921997,0.3395909368991852,0.340635746717453,0.3392670750617981,0.3304012715816498,0.35997217893600464,0.35996654629707336,0.3610275983810425,0.36996784806251526,0.37995558977127075,0.36996346712112427,0.3795521855354309,0.3891494870185852,0.3836524486541748,0.3800184726715088,0.3786665201187134,0.3901364207267761,0.38981422781944275
