,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
train_g,1.2949957847595215,1.267944574356079,1.2598562240600586,1.2607605457305908,1.2615861892700195,1.2601063251495361,1.2586514949798584,1.2576173543930054,1.2572429180145264,1.2567640542984009,1.2561500072479248,1.2554595470428467,1.2548669576644897,1.2545700073242188,1.2549175024032593,1.2558555603027344,1.2573579549789429,1.2593648433685303,1.2619125843048096,1.2643749713897705,1.2670007944107056,1.2697376012802124,1.2726136445999146,1.2754887342453003,1.278477668762207,1.2812702655792236,1.2829804420471191,1.2811030149459839,1.2580900192260742,1.2063641548156738,1.1501054763793945,1.106079339981079,1.0820611715316772
train_d,0.25000420212745667,0.25002533197402954,0.24999070167541504,0.24997232854366302,0.24995797872543335,0.24991881847381592,0.24985924363136292,0.2497687041759491,0.2496391236782074,0.24944047629833221,0.24915316700935364,0.24872422218322754,0.2481115162372589,0.24726709723472595,0.24612219631671906,0.24482516944408417,0.24292373657226562,0.2405218780040741,0.23741094768047333,0.23365119099617004,0.22897407412528992,0.22334812581539154,0.21664077043533325,0.20872798562049866,0.19954758882522583,0.18924103677272797,0.17800965905189514,0.16667062044143677,0.16449862718582153,0.18035832047462463,0.2042437344789505,0.22746039927005768,0.24924880266189575
