,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
train_g,1.1136806011199951,1.086268424987793,1.0786998271942139,1.0793001651763916,1.0799075365066528,1.0790512561798096,1.0777969360351562,1.0765564441680908,1.0760347843170166,1.0755624771118164,1.074967622756958,1.074255347251892,1.0735865831375122,1.0732166767120361,1.0736432075500488,1.0748050212860107,1.076524257659912,1.078738808631897,1.0815036296844482,1.084343433380127,1.0875422954559326,1.0913841724395752,1.0955400466918945,1.100210189819336,1.1056934595108032,1.1115201711654663,1.1173123121261597,1.1201471090316772,1.091896414756775,1.0422840118408203,0.9986897110939026,0.9614171385765076,0.9292530417442322,0.9008791446685791,0.8955015540122986,0.9053210020065308,0.9098156094551086,0.9205131530761719,0.921539843082428,0.9089516997337341,0.8944193720817566,0.8588669300079346,0.8478235602378845,0.8272406458854675,0.8085305690765381,0.8043137788772583,0.8181513547897339,0.8233945965766907,0.823003888130188,0.8226288557052612,0.8261435031890869,0.8283481001853943,0.8288334012031555,0.8314371109008789,0.8373481035232544,0.8434555530548096,0.8455052375793457,0.8530555963516235,0.8625560402870178,0.875272274017334,0.8859281539916992,0.9010795950889587,0.9190890192985535,0.9169353246688843,0.950444221496582,0.955427348613739,0.9638993740081787,0.9622995257377625,0.969759464263916,0.9830718040466309,1.0042738914489746,1.0010886192321777,1.0005594491958618,0.9989808201789856,0.9886731505393982,0.9980175495147705,1.0070568323135376,0.9994361400604248,0.9987742304801941,0.9927644729614258,0.9827375411987305,0.9736851453781128,0.9525985717773438,0.9504184126853943,0.9349570870399475,0.9154167175292969,0.8842874765396118,0.8594720363616943,0.8262869119644165,0.8280466794967651,0.8190455436706543,0.8114579916000366,0.7806338667869568,0.7715741991996765,0.7562065124511719,0.7494280934333801,0.7218595743179321,0.7141474485397339,0.7202629446983337,0.7265419960021973,0.7405701875686646,0.753947377204895,0.7723851203918457,0.7593356370925903,0.7740101218223572,0.7579050660133362,0.7543851137161255,0.7695196270942688,0.7528172135353088,0.7446693181991577,0.7312907576560974,0.6672601699829102,0.6486831307411194,0.6448125839233398,0.6160593628883362,0.571507453918457,0.5565019845962524,0.5566328167915344,0.538122832775116,0.5442198514938354,0.5385817289352417,0.5342912673950195,0.5312108993530273,0.5213648080825806,0.5131061673164368,0.5102850198745728
train_d,0.25000399351119995,0.25002479553222656,0.24998928606510162,0.24996915459632874,0.24995273351669312,0.24991020560264587,0.24984270334243774,0.24973900616168976,0.2495899200439453,0.24937428534030914,0.24905574321746826,0.24858073890209198,0.247906893491745,0.24698755145072937,0.24576395750045776,0.2443549633026123,0.24233508110046387,0.239725723862648,0.2363763451576233,0.23233699798583984,0.22737723588943481,0.22130253911018372,0.21424376964569092,0.20607203245162964,0.19659850001335144,0.18620488047599792,0.17510783672332764,0.16500386595726013,0.17090094089508057,0.19564108550548553,0.22038723528385162,0.2423703372478485,0.2607392370700836,0.2809464633464813,0.29428738355636597,0.30250704288482666,0.3147794306278229,0.31816765666007996,0.3244284391403198,0.331335186958313,0.3344598710536957,0.34429579973220825,0.33739542961120605,0.33266592025756836,0.3246980607509613,0.31045258045196533,0.29289740324020386,0.28468057513237,0.2794564664363861,0.27559617161750793,0.26954448223114014,0.2652953863143921,0.2623293101787567,0.2604205906391144,0.2577645480632782,0.2549556493759155,0.2546539902687073,0.2537500858306885,0.2532064914703369,0.2519107460975647,0.25019440054893494,0.2457043081521988,0.24153564870357513,0.24274401366710663,0.23406806588172913,0.234229177236557,0.23420819640159607,0.23850131034851074,0.2394145131111145,0.23941652476787567,0.2379552274942398,0.23996059596538544,0.24013832211494446,0.23974721133708954,0.24112378060817719,0.2374194860458374,0.2332635372877121,0.2324291169643402,0.22932514548301697,0.22682008147239685,0.22677454352378845,0.2260875105857849,0.22749629616737366,0.22491894662380219,0.2250199168920517,0.2263660430908203,0.23530222475528717,0.24286526441574097,0.25377312302589417,0.25175151228904724,0.2541658878326416,0.25594738125801086,0.26147207617759705,0.2610752582550049,0.2606239318847656,0.25302839279174805,0.2518838346004486,0.2501978278160095,0.24635015428066254,0.2426716387271881,0.23909661173820496,0.23732805252075195,0.23499101400375366,0.23736903071403503,0.23468312621116638,0.2382691204547882,0.23692947626113892,0.23243704438209534,0.23428770899772644,0.23351168632507324,0.23428650200366974,0.2429976761341095,0.24316902458667755,0.23981663584709167,0.24409697949886322,0.25344711542129517,0.2546842098236084,0.2566440999507904,0.2620927393436432,0.2606236934661865,0.26239022612571716,0.26224684715270996,0.26190459728240967,0.26155006885528564,0.2611258625984192,0.2607405483722687
