,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
train_g,1.2949957847595215,1.2648909091949463,1.258610486984253,1.261703372001648,1.262811541557312,1.2613041400909424,1.26003897190094,1.2593328952789307,1.2586272954940796,1.2576175928115845,1.2563698291778564,1.2549856901168823,1.2537901401519775,1.2527220249176025,1.2530055046081543,1.254896879196167,1.2580502033233643,1.2629024982452393,1.2690845727920532,1.2744663953781128,1.2796884775161743,1.2842686176300049,1.2892881631851196,1.294398307800293,1.299967885017395,1.3038716316223145,1.304335117340088,1.3009579181671143,1.290016770362854,1.2143306732177734,1.0652134418487549,0.8407800197601318,0.8041907548904419,0.7621990442276001,0.7182197570800781,0.6874939203262329,0.6773625016212463,0.6712605357170105,0.654154896736145,0.6261752843856812,0.5951477885246277,0.5703833103179932,0.5575078129768372
train_d,0.25000420212745667,0.2500525116920471,0.24998942017555237,0.24996742606163025,0.2499774992465973,0.24994677305221558,0.2498721182346344,0.24976342916488647,0.24959434568881989,0.24931463599205017,0.24885955452919006,0.24805504083633423,0.24671827256679535,0.24503830075263977,0.24268144369125366,0.23943088948726654,0.23530970513820648,0.22996531426906586,0.22319553792476654,0.21535229682922363,0.20575720071792603,0.1941310167312622,0.1801651567220688,0.16417667269706726,0.14656656980514526,0.1291988492012024,0.11325418204069138,0.09937360137701035,0.0883687287569046,0.10852386802434921,0.18927821516990662,0.35159921646118164,0.38613149523735046,0.396813303232193,0.4034528136253357,0.40752166509628296,0.40972962975502014,0.41056546568870544,0.41029879450798035,0.4090842306613922,0.40701156854629517,0.4042297303676605,0.4016057848930359
