,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
train_g,1.1136806011199951,1.0831983089447021,1.077593207359314,1.0801045894622803,1.081281065940857,1.0804154872894287,1.0795358419418335,1.0786914825439453,1.078309416770935,1.0778182744979858,1.0771487951278687,1.076481580734253,1.0762161016464233,1.0767847299575806,1.0786116123199463,1.0815565586090088,1.0856086015701294,1.0899537801742554,1.0946342945098877,1.100724458694458,1.1083776950836182,1.1170275211334229,1.1277539730072021,1.1408627033233643,1.1562172174453735,1.1684722900390625,1.1129059791564941,1.036420226097107,0.984467625617981,0.9410349726676941,0.9147686958312988,0.900818943977356,0.8975741863250732,0.9037946462631226,0.9195579886436462,0.9341176748275757,0.919439971446991,0.9110804796218872,0.8912908434867859,0.8749057054519653,0.8516812920570374,0.8294149041175842,0.8150762319564819,0.821525514125824,0.8559677600860596,0.8728715181350708,0.8792240023612976,0.879645824432373,0.8853988647460938,0.8894016146659851,0.8951989412307739,0.9052549600601196,0.9177871942520142,0.9290271997451782,0.9440208673477173,0.9530386328697205,0.9687866568565369,0.9812757968902588,0.9874433279037476,0.9889641404151917,1.0014913082122803,1.0079021453857422,1.0059443712234497,1.0127687454223633,1.0365815162658691,1.0385774374008179,1.0377203226089478,1.0352377891540527,1.0270828008651733,1.0195035934448242,1.0087896585464478,0.994392991065979,0.9864501953125,0.9779999852180481,0.9625457525253296,0.9644952416419983,0.9609062075614929,0.9443843960762024,0.9319177865982056,0.9321005940437317,0.9216902852058411,0.9157271385192871,0.9033715724945068,0.9074265360832214,0.8973725438117981,0.8955501914024353,0.8826526999473572,0.8718954920768738,0.874484658241272,0.8631036281585693,0.8650476932525635,0.8533136248588562,0.835887610912323,0.8159294128417969,0.8026609420776367,0.7580735087394714,0.6940159201622009,0.6826573014259338,0.6787986755371094,0.636367678642273,0.6017027497291565,0.5758851170539856,0.5594296455383301,0.5485457181930542,0.5226602554321289
train_d,0.25000399351119995,0.250051885843277,0.2499876618385315,0.2499639242887497,0.24997475743293762,0.24993759393692017,0.24984577298164368,0.24972692131996155,0.24952515959739685,0.2492116391658783,0.24872788786888123,0.2479952573776245,0.24690082669258118,0.24526754021644592,0.24291270971298218,0.2398228496313095,0.23565900325775146,0.23024185001850128,0.22330313920974731,0.21451425552368164,0.2038610279560089,0.19160433113574982,0.1774851679801941,0.16189777851104736,0.14571106433868408,0.1320156455039978,0.15512065589427948,0.2068713903427124,0.2439405918121338,0.27313506603240967,0.291007399559021,0.30018922686576843,0.31254732608795166,0.32444554567337036,0.3368493914604187,0.33968842029571533,0.35005244612693787,0.3476523458957672,0.34237053990364075,0.3299010097980499,0.3205057680606842,0.31021544337272644,0.2994203567504883,0.28177621960639954,0.26216232776641846,0.25336483120918274,0.24868535995483398,0.2484026849269867,0.24660992622375488,0.24535125494003296,0.2448308914899826,0.243849977850914,0.24315400421619415,0.24405735731124878,0.244627445936203,0.2475481927394867,0.24820326268672943,0.24912232160568237,0.2501269280910492,0.25101858377456665,0.24894848465919495,0.24836553633213043,0.24799469113349915,0.24675020575523376,0.24229978024959564,0.24187466502189636,0.24136069416999817,0.24072331190109253,0.24017757177352905,0.23941324651241302,0.24036937952041626,0.2418263703584671,0.24016493558883667,0.23831015825271606,0.23920570313930511,0.23687651753425598,0.23470626771450043,0.234993577003479,0.23413728177547455,0.23128017783164978,0.22956524789333344,0.22738857567310333,0.22676770389080048,0.22361129522323608,0.22226664423942566,0.21847489476203918,0.22359003126621246,0.22306418418884277,0.2133464217185974,0.21157729625701904,0.20761188864707947,0.20669350028038025,0.20664849877357483,0.20901009440422058,0.20878510177135468,0.21653833985328674,0.2292584776878357,0.23270919919013977,0.23295727372169495,0.24059197306632996,0.24733866751194,0.2511727809906006,0.2515428960323334,0.25142616033554077,0.2547062635421753
