,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
train_g,0.4810504615306854,0.4804018437862396,0.4797612428665161,0.4791277348995209,0.47850558161735535,0.47790175676345825,0.47732430696487427,0.47678038477897644,0.47627562284469604,0.4758128821849823,0.4753919541835785,0.4750101864337921,0.47466355562210083,0.47434747219085693,0.47405770421028137,0.47379013895988464,0.4735412895679474,0.4733082056045532,0.47308820486068726,0.47287896275520325,0.47267815470695496,0.4724839925765991,0.472294420003891,0.47210782766342163,0.4719223976135254,0.4717366397380829,0.47154906392097473,0.4713582694530487,0.47116291522979736,0.47096219658851624,0.47075510025024414,0.4705410599708557,0.47031956911087036,0.47009027004241943,0.46985313296318054,0.46960821747779846,0.46935582160949707,0.4690960645675659,0.46882954239845276,0.46855658292770386,0.4682777225971222,0.4679935574531555,0.46770456433296204,0.4674112796783447,0.4671141803264618,0.4668138325214386,0.4665108025074005,0.4662058651447296,0.46589913964271545,0.4655914604663849,0.4652831256389618,0.4649747312068939,0.4646667242050171,0.4643595516681671,0.4640536904335022,0.46374958753585815,0.4634476602077484,0.4631482660770416,0.46285194158554077,0.4625589847564697,0.4622696340084076,0.46198442578315735,0.46170350909233093,0.4614278972148895,0.46115732192993164,0.46089208126068115,0.4606321156024933,0.4603775143623352,0.4601283073425293,0.45988449454307556,0.4596460163593292,0.45941272377967834,0.45918458700180054,0.4589616656303406,0.4587436020374298,0.45853060483932495,0.45832231640815735,0.458118736743927,0.4579196572303772,0.4577249586582184,0.45753446221351624,0.457348108291626,0.45716556906700134,0.45698684453964233,0.45681169629096985,0.4566400647163391,0.45647168159484863,0.45630648732185364,0.4561443626880646,0.4559849798679352,0.45582839846611023,0.455674409866333,0.4555228054523468,0.4553733766078949,0.45522603392601013,0.45508041977882385,0.4549367129802704,0.4547942876815796,0.454653263092041,0.4545134902000427,0.4543747305870056,0.45423683524131775,0.4540998637676239,0.45396390557289124,0.4538287818431854,0.45369452238082886,0.453561007976532,0.45342811942100525,0.45329561829566956,0.45316335558891296,0.4530312120914459,0.452899307012558,0.45276740193367004,0.45263558626174927,0.4525038003921509,0.4523720145225525,0.4522402882575989,0.45210835337638855,0.4519766867160797,0.45184481143951416,0.4517126679420471,0.4515801966190338,0.45144763588905334,0.4513148367404938,0.45118144154548645,0.4510401785373688,0.4508986175060272,0.45075684785842896,0.4506151080131531,0.4504736065864563,0.4503323435783386,0.4501912295818329,0.450050413608551,0.44991007447242737,0.44977009296417236,0.4496307075023651,0.44949084520339966,0.4493509829044342,0.449213445186615,0.44907864928245544,0.44894641637802124,0.44881686568260193,0.448690265417099,0.4485664963722229,0.44844570755958557,0.4483279883861542,0.44821491837501526,0.44810643792152405,0.44800394773483276,0.44790711998939514,0.44781652092933655,0.4477320611476898,0.44765356183052063,0.44758033752441406,0.44751206040382385,0.4474487006664276,0.44739022850990295,0.44733595848083496,0.4472854435443878,0.44723886251449585,0.44719618558883667,0.4471573233604431,0.44712188839912415,0.44708964228630066,0.44706058502197266,0.44703468680381775,0.44701212644577026,0.44699278473854065,0.446976900100708,0.4469643533229828,0.44695529341697693,0.44694969058036804,0.44694751501083374,0.44694784283638,0.4469492733478546,0.44695237278938293,0.44695737957954407,0.44696399569511414,0.4469655752182007,0.44696271419525146,0.44696009159088135,0.44695785641670227,0.44695618748664856,0.4469551146030426,0.44695475697517395,0.44695502519607544,0.44695544242858887,0.44695794582366943,0.44696304202079773,0.4469706416130066,0.446980744600296,0.4469919502735138,0.4470059275627136,0.44702455401420593,0.44704729318618774,0.4470747411251068,0.4471074938774109,0.44714537262916565
train_d,0.25000476837158203,0.25000277161598206,0.25000104308128357,0.249999538064003,0.2499983161687851,0.24999725818634033,0.2499963790178299,0.2499956488609314,0.24999494850635529,0.24999429285526276,0.24999362230300903,0.2499929666519165,0.2499922513961792,0.2499915063381195,0.24999070167541504,0.24998986721038818,0.24998898804187775,0.24998804926872253,0.24998712539672852,0.2499862015247345,0.2499852478504181,0.24998432397842407,0.24998338520526886,0.24998240172863007,0.24998146295547485,0.24998050928115845,0.24997952580451965,0.24997857213020325,0.24997757375240326,0.24997657537460327,0.24997557699680328,0.24997448921203613,0.2499733865261078,0.24997225403785706,0.24997110664844513,0.24996986985206604,0.24996858835220337,0.2499672919511795,0.24996590614318848,0.24996447563171387,0.24996300041675568,0.24996145069599152,0.24995988607406616,0.24995824694633484,0.24995654821395874,0.24995476007461548,0.24995295703411102,0.2499510943889618,0.2499491572380066,0.249947190284729,0.24994514882564545,0.24994304776191711,0.2499409019947052,0.2499386966228485,0.24993643164634705,0.24993407726287842,0.2499317079782486,0.2499292492866516,0.24992674589157104,0.24992415308952332,0.24992148578166962,0.24991871416568756,0.2499159276485443,0.2499130368232727,0.24991005659103394,0.24990695714950562,0.24990379810333252,0.24990053474903107,0.24989715218544006,0.2498936653137207,0.24989008903503418,0.24988636374473572,0.24988257884979248,0.2498786449432373,0.24987459182739258,0.2498704493045807,0.24986614286899567,0.2498616874217987,0.24985721707344055,0.2498525083065033,0.24984771013259888,0.24984276294708252,0.24983763694763184,0.249832421541214,0.24982702732086182,0.2498215138912201,0.24981579184532166,0.24980995059013367,0.24980391561985016,0.2497977465391159,0.24979141354560852,0.24978485703468323,0.249778151512146,0.24977120757102966,0.249764084815979,0.24975678324699402,0.24974924325942993,0.24974150955677032,0.24973350763320923,0.24972526729106903,0.24971669912338257,0.24970777332782745,0.24969860911369324,0.24968910217285156,0.24967925250530243,0.2496691346168518,0.24965864419937134,0.24964773654937744,0.24963651597499847,0.24962487816810608,0.24961277842521667,0.24960029125213623,0.24958732724189758,0.24957393109798431,0.24955998361110687,0.24954548478126526,0.24953049421310425,0.24951493740081787,0.2494986206293106,0.24948173761367798,0.24946437776088715,0.24944666028022766,0.2494284063577652,0.24940967559814453,0.24939042329788208,0.24937446415424347,0.24935808777809143,0.24934110045433044,0.24932360649108887,0.24930551648139954,0.24928683042526245,0.24926751852035522,0.24924752116203308,0.24922692775726318,0.2492055892944336,0.24918361008167267,0.24916169047355652,0.24914035201072693,0.24911844730377197,0.24909591674804688,0.24907273054122925,0.24904897809028625,0.24902456998825073,0.24899950623512268,0.24897372722625732,0.24894744157791138,0.24892055988311768,0.2488931119441986,0.24886497855186462,0.2488361895084381,0.2488066852092743,0.24877628684043884,0.24874509871006012,0.24871301651000977,0.24868009984493256,0.24864628911018372,0.24861161410808563,0.24857613444328308,0.24853971600532532,0.24850231409072876,0.2484639585018158,0.24842463433742523,0.24838432669639587,0.24834299087524414,0.24830076098442078,0.24825766682624817,0.2482134997844696,0.24816828966140747,0.248121976852417,0.24807453155517578,0.24802589416503906,0.24797603487968445,0.24792486429214478,0.2478729486465454,0.2478196918964386,0.24776503443717957,0.24770894646644592,0.24765156209468842,0.2475961446762085,0.24754109978675842,0.24748429656028748,0.24742570519447327,0.2473652958869934,0.2473030835390091,0.24723905324935913,0.24717317521572113,0.2471058964729309,0.24703699350357056,0.24696624279022217,0.24689358472824097,0.24681907892227173,0.2467433661222458,0.24666637182235718,0.24658708274364471,0.2465057373046875,0.24642224609851837,0.2463366985321045,0.24624896049499512
