,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
train_g,1.2949957847595215,1.28859281539917,1.2855536937713623,1.2837202548980713,1.2821638584136963,1.280322551727295,1.278024435043335,1.2754240036010742,1.2727174758911133,1.2700697183609009,1.267652988433838,1.2655880451202393,1.2638858556747437,1.2625398635864258,1.2615190744400024,1.260789155960083,1.2603163719177246,1.2600629329681396,1.2599546909332275,1.2599866390228271,1.260168194770813,1.2603099346160889,1.2605383396148682,1.2608239650726318,1.2612109184265137,1.2617158889770508,1.262343168258667,1.263137698173523,1.2641189098358154,1.2648006677627563,1.265450119972229,1.2660536766052246,1.2667156457901,1.2674705982208252,1.2683101892471313,1.2692598104476929,1.2703299522399902,1.271523356437683,1.272883653640747,1.2744357585906982,1.2761027812957764,1.2777092456817627,1.2795617580413818,1.2817003726959229,1.2842121124267578,1.2871136665344238,1.2903181314468384,1.293732762336731,1.2973229885101318,1.301377773284912,1.3059406280517578,1.3111393451690674,1.3164777755737305,1.322196364402771,1.328587293624878,1.335264801979065,1.342860460281372,1.3513915538787842,1.3607721328735352,1.3710286617279053,1.3822802305221558,1.3946281671524048,1.407923936843872,1.4220490455627441,1.4368999004364014,1.4525136947631836,1.4685161113739014,1.4847674369812012,1.5011413097381592,1.517488956451416,1.5337142944335938,1.5497832298278809,1.5655721426010132,1.5807509422302246,1.5952972173690796,1.6093250513076782,1.6229709386825562,1.6361850500106812,1.649003267288208,1.6613707542419434,1.6730895042419434,1.683701992034912,1.69367516040802,1.7030372619628906,1.710768699645996,1.715604305267334,1.7016370296478271,1.213322401046753,1.0461143255233765,1.045087456703186,1.0443609952926636,1.0435705184936523,1.0426867008209229
train_d,0.25000420212745667,0.24999654293060303,0.24999099969863892,0.24998211860656738,0.24997377395629883,0.24996429681777954,0.24995051324367523,0.24993151426315308,0.24990731477737427,0.2498774379491806,0.24984103441238403,0.24979567527770996,0.24973928928375244,0.24966898560523987,0.2495809644460678,0.24946990609169006,0.24932974576950073,0.24915450811386108,0.24895957112312317,0.24874693155288696,0.24849757552146912,0.2482028603553772,0.24786368012428284,0.24747279286384583,0.24702024459838867,0.24648182094097137,0.24585771560668945,0.24514102935791016,0.2443065643310547,0.243412584066391,0.24239379167556763,0.2412409782409668,0.23992308974266052,0.23843148350715637,0.23676657676696777,0.23489141464233398,0.23280826210975647,0.23052816092967987,0.22803422808647156,0.22530768811702728,0.22237932682037354,0.21930012106895447,0.21587276458740234,0.21210578083992004,0.20798054337501526,0.2035178244113922,0.19874590635299683,0.19365543127059937,0.18829266726970673,0.1825336217880249,0.1763928234577179,0.16984465718269348,0.16318631172180176,0.15637074410915375,0.14935296773910522,0.14239324629306793,0.13530351221561432,0.12816765904426575,0.1210956797003746,0.11412392556667328,0.10724777728319168,0.10047285258769989,0.09387348592281342,0.08750179409980774,0.0813952311873436,0.0755467638373375,0.0700521469116211,0.06491659581661224,0.06015544384717941,0.05578406900167465,0.05180269852280617,0.0482015423476696,0.045095738023519516,0.04242320731282234,0.0400717556476593,0.03787650167942047,0.03575427085161209,0.033781688660383224,0.03194601833820343,0.03023773618042469,0.028629884123802185,0.027100659906864166,0.025634432211518288,0.02420995756983757,0.02282477542757988,0.02152061089873314,0.021967342123389244,0.2578066289424896,0.4434480369091034,0.45148733258247375,0.45396867394447327,0.4555733799934387,0.4572158455848694
