,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
train_g,0.4810504615306854,0.4548255503177643,0.44635528326034546,0.4459373950958252,0.44668740034103394,0.44598817825317383,0.44464901089668274,0.4434549808502197,0.4429832100868225,0.4426252543926239,0.4422212839126587,0.4416959881782532,0.441106379032135,0.4407426416873932,0.44071143865585327,0.44123050570487976,0.4423300623893738,0.44322872161865234,0.4445644021034241,0.44643470644950867,0.4487072229385376,0.45110565423965454,0.45353591442108154,0.4561397433280945,0.45901060104370117,0.46241211891174316,0.466676265001297,0.471614271402359,0.4772992730140686,0.4833644926548004,0.4896978735923767,0.4966207444667816,0.5034181475639343,0.5073026418685913,0.49003762006759644,0.35682252049446106,0.283135324716568,0.2681862413883209,0.2597207725048065,0.2500995397567749,0.24255235493183136,0.23589502274990082,0.23298193514347076,0.23155401647090912,0.2289821356534958,0.2241341918706894,0.2169799953699112,0.20829159021377563,0.1986905336380005,0.18926462531089783,0.2021695077419281,0.19685687124729156,0.19495856761932373,0.19620420038700104,0.19977118074893951,0.20313523709774017,0.20475992560386658,0.20420321822166443,0.2019532322883606,0.1990513801574707,0.19716733694076538,0.19713686406612396,0.19897253811359406,0.20229189097881317,0.2061045914888382,0.20164665579795837,0.20849236845970154,0.21430370211601257,0.2218444049358368,0.22958043217658997,0.23785968124866486,0.24647819995880127,0.2556503117084503,0.2653351128101349,0.2754647433757782,0.286019504070282,0.2970014214515686,0.30813273787498474,0.31926625967025757,0.33089834451675415,0.3419114053249359,0.3526408076286316,0.3620501160621643,0.37132272124290466,0.38005056977272034,0.3884236812591553,0.3960024118423462,0.4028104543685913,0.4083092510700226,0.4116235375404358,0.4136192202568054,0.4146011173725128,0.4147583544254303,0.41397106647491455,0.4098724126815796,0.4062839448451996,0.40547284483909607,0.404355525970459,0.40223371982574463,0.3996427655220032,0.39675256609916687,0.3935086131095886,0.38998526334762573,0.3861207664012909,0.38207969069480896,0.3779958486557007,0.3738592267036438,0.36965593695640564,0.365160197019577,0.3605503439903259,0.35585296154022217,0.35118791460990906,0.3466036915779114,0.3425215184688568,0.33927711844444275,0.3362646698951721,0.33344247937202454,0.33074361085891724,0.32811757922172546,0.32573989033699036,0.32341793179512024,0.3215000629425049,0.31907811760902405,0.3169109523296356,0.3153189420700073,0.31425756216049194,0.3133012652397156,0.3122628629207611,0.3118440508842468,0.31170734763145447,0.31162893772125244
train_d,0.25000476837158203,0.25001490116119385,0.24999016523361206,0.24997353553771973,0.24996046721935272,0.2499309480190277,0.24988245964050293,0.24981245398521423,0.2497113049030304,0.24956479668617249,0.24935731291770935,0.24906548857688904,0.24866387248039246,0.24811182916164398,0.24741050601005554,0.24650374054908752,0.24541817605495453,0.2439737468957901,0.2420136034488678,0.239540696144104,0.23647230863571167,0.2329401969909668,0.22883398830890656,0.22401580214500427,0.21840031445026398,0.21188244223594666,0.2043168842792511,0.19576019048690796,0.1861552596092224,0.17576032876968384,0.1647261083126068,0.15369313955307007,0.14363083243370056,0.13587099313735962,0.13885647058486938,0.22067658603191376,0.3022197484970093,0.3418811857700348,0.3587081730365753,0.3680766522884369,0.37338998913764954,0.3762769401073456,0.3781139552593231,0.3789070248603821,0.3793790936470032,0.3811723291873932,0.38148778676986694,0.38080161809921265,0.37924760580062866,0.3769194483757019,0.3608148992061615,0.35608887672424316,0.3511000871658325,0.3475748300552368,0.3436987102031708,0.3394474387168884,0.33475708961486816,0.3298872411251068,0.32484185695648193,0.31967824697494507,0.3144024610519409,0.30901065468788147,0.30354711413383484,0.2979948818683624,0.29240524768829346,0.2910800874233246,0.2853814661502838,0.2814263701438904,0.27679821848869324,0.2725084722042084,0.26850032806396484,0.2648303806781769,0.261473685503006,0.25845277309417725,0.25582802295684814,0.2535393238067627,0.251637727022171,0.2500632405281067,0.2489416003227234,0.2482214868068695,0.24797913432121277,0.2476077675819397,0.2479698359966278,0.2482546865940094,0.24875816702842712,0.2493586540222168,0.250008225440979,0.25067391991615295,0.2512981593608856,0.2517363727092743,0.252074658870697,0.25233834981918335,0.2525287866592407,0.25268834829330444,0.2532998025417328,0.254192054271698,0.25406575202941895,0.25385570526123047,0.25342249870300293,0.25320202112197876,0.25323137640953064,0.25254032015800476,0.25223231315612793,0.25207287073135376,0.2517714202404022,0.2514433264732361,0.25113388895988464,0.25087228417396545,0.25065845251083374,0.25046923756599426,0.2503032088279724,0.25016891956329346,0.25006774067878723,0.25000137090682983,0.24996408820152283,0.24994327127933502,0.24993892014026642,0.24994760751724243,0.24997055530548096,0.2500012516975403,0.2500409483909607,0.25009608268737793,0.25015178322792053,0.2501979172229767,0.25025463104248047,0.2502763867378235,0.250318318605423,0.2503686249256134,0.2503993511199951,0.2503790855407715,0.25034523010253906
