,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
train_g,1.2949957847595215,1.269031286239624,1.2601759433746338,1.260269284248352,1.260887622833252,1.2594501972198486,1.2580901384353638,1.2572550773620605,1.2567225694656372,1.2564172744750977,1.2559986114501953,1.255428433418274,1.2548370361328125,1.2544547319412231,1.2544423341751099,1.2547928094863892,1.2554495334625244,1.256156325340271,1.2572498321533203,1.2586286067962646,1.2602393627166748,1.2619874477386475,1.2635269165039062,1.2648725509643555,1.2658939361572266,1.266452670097351,1.2662911415100098,1.2642314434051514,1.2558388710021973,1.2309598922729492,1.1881775856018066,1.143239140510559,1.1062328815460205,1.0939390659332275
train_d,0.25000420212745667,0.2500167191028595,0.2499922513961792,0.24997656047344208,0.24996468424797058,0.24993692338466644,0.24989274144172668,0.24983292818069458,0.24974524974822998,0.24961766600608826,0.24942955374717712,0.2491840422153473,0.24883970618247986,0.2483680248260498,0.24772201478481293,0.2468595951795578,0.24586862325668335,0.24445056915283203,0.24257108569145203,0.24025000631809235,0.23740863800048828,0.2340187430381775,0.23008671402931213,0.22546787559986115,0.22012859582901,0.21390287578105927,0.20685482025146484,0.19909562170505524,0.19212624430656433,0.19124752283096313,0.19932392239570618,0.21089160442352295,0.22538971900939941,0.23850905895233154
